Year,Day,Hour,Solar,Rain,Wind,Tair,Tsoil,D,CO2
2005,174,6,11.11233461,0,1.023380564,2.851948379,2.851948379,0.451773502,40
2005,174,7,82.86567879,0,2.083519385,7.264367139,7.264367139,0.447796035,40
2005,174,8,183.098381,0,2.205147345,10.97814033,10.97814033,0.616103229,40
2005,174,9,278.2355804,0,3.781485292,15.07541424,15.07541424,0.647453178,40
2005,174,10,364.245224,0,3.420003034,16.77766781,16.77766781,0.850657028,40
2005,174,11,429.4647369,0,7.349041427,17.95859642,17.95859642,0.983786947,40
2005,174,12,468.2039948,0,6.363021558,19.16228805,19.16228805,1.072165387,40
2005,174,13,484.1405334,0,6.806106988,19.22177751,19.22177751,1.269635015,40
2005,174,14,466.1332092,0,8.819974238,21.33826552,21.33826552,1.443066205,40
2005,174,15,423.1950989,0,7.32550492,24.72060055,24.72060055,2.028152029,40
2005,174,16,356.3032684,0,5.989361869,25.18606815,25.18606815,2.181768651,40
2005,174,17,270.5596619,0,4.764372434,26.15517756,26.15517756,2.528493013,40
2005,174,18,168.2702179,0,3.698467498,24.56802544,24.56802544,2.061100459,40
2005,174,19,69.86837196,0,2.673707672,24.41156356,24.41156356,1.943615811,40
2005,174,20,5.947141401,0,1.745912416,21.65582812,21.65582812,1.295920372,40
2005,174,21,0,0,0.905545546,18.87646677,18.87646677,0.789323163,40
2005,174,22,0,0,0.343170772,15.93046805,15.93046805,0.324299497,40
2005,174,23,0,0,0.01,12.30558264,12.30558264,0.023893028,40
2005,175,0,0,0,0.113087898,10.96158129,10.96158129,0,40
2005,175,1,0,0,0.01,10.25748837,10.25748837,0,40
2005,175,2,0,0,0.01,9.936114945,9.936114945,0.030521143,40
2005,175,3,0,0,0.01,10.61964758,10.61964758,0.171790397,40
2005,175,4,0,0,0.01,10.56012452,10.56012452,0.168393403,40
2005,175,5,0,0,0.01,9.695153482,9.695153482,0,40
2005,175,6,10.29822904,0,0.01,14.90058046,14.90058046,0.30319216,40
2005,175,7,78.01132393,0,0.01,19.9226583,19.9226583,0.855877941,40
2005,175,8,178.2210617,0,2.067378966,24.97062231,24.97062231,2.004237234,40
2005,175,9,279.4508514,0,1.78337643,28.09901268,28.09901268,2.829834645,40
2005,175,10,369.4700623,0,1.674897451,30.16132941,30.16132941,3.522260325,40
2005,175,11,434.1256561,0,1.639117707,30.57718049,30.57718049,3.554107861,40
2005,175,12,476.3966217,0,1.591537451,31.88916777,31.88916777,3.973561392,40
2005,175,13,494.1341248,0,2.602501989,31.53311208,31.53311208,4.087158436,40
2005,175,14,480.7555542,0,2.511829074,31.77235682,31.77235682,4.219390571,40
2005,175,15,436.7066803,0,2.133662671,30.78938899,30.78938899,3.96502989,40
2005,175,16,362.5903625,0,2.315322373,29.37503444,29.37503444,3.423909891,40
2005,175,17,270.8369598,0,1.794871725,27.75454696,27.75454696,2.887749281,40
2005,175,18,170.1789246,0,1.050286293,26.81320288,26.81320288,2.705962525,40
2005,175,19,71.0544548,0,0.801066287,27.23989472,27.23989472,2.776202172,40
2005,175,20,6.001398474,0,0.577556436,24.42006294,24.42006294,2.157425751,40
2005,175,21,0,0,0.626536285,22.47300868,22.47300868,1.89783573,40
2005,175,22,0,0,0.200412738,19.67514519,19.67514519,1.557116131,40
2005,175,23,0,0,0.01,19.35222119,19.35222119,1.403292209,40
2005,176,0,0,0,0.01,16.66411687,16.66411687,0.980543743,40
2005,176,1,0,0,0.01,17.9587947,17.9587947,1.101102945,40
2005,176,2,0,0,0.850567592,14.88633641,14.88633641,0.707100691,40
2005,176,3,0,0,0.594067389,15.88357819,15.88357819,0.758168859,40
2005,176,4,0,0,0.259723547,15.27279392,15.27279392,0.837662126,40
2005,176,5,0,0,2.702750887,12.16695219,12.16695219,0.616148424,40
2005,176,6,10.5345501,0,1.971072703,14.23033617,14.23033617,0.784616572,40
2005,176,7,80.94088554,0,1.92744283,18.82934377,18.82934377,1.327940484,40
2005,176,8,178.5955048,0,2.870116161,22.80999719,22.80999719,1.672037639,40
2005,176,9,281.9355927,0,2.536556052,26.03964923,26.03964923,2.57502424,40
2005,176,10,373.8769379,0,2.461609924,29.25754443,29.25754443,3.515724631,40
2005,176,11,444.5322571,0,2.502097893,30.39906092,30.39906092,3.921493667,40
2005,176,12,484.853302,0,2.412316495,31.32565187,31.32565187,4.133869909,40
2005,176,13,491.3802795,0,4.150255814,29.5456525,29.5456525,3.495034607,40
2005,176,14,477.478302,0,3.529373316,30.12452638,30.12452638,3.692221873,40
2005,176,15,430.6434631,0,6.962103244,28.84697538,28.84697538,3.265928382,40
2005,176,16,359.9139252,0,5.667511633,28.75244294,28.75244294,3.147270946,40
2005,176,17,272.866127,0,4.986594522,26.04812184,26.04812184,2.672110013,40
2005,176,18,170.9612427,0,3.892434151,23.34376176,23.34376176,2.132718852,40
2005,176,19,71.47872925,0,2.724691802,20.06192455,20.06192455,1.611740553,40
2005,176,20,5.96094808,0,1.733589154,18.52555811,18.52555811,1.299331135,40
2005,176,21,0,2.258540263,3.185124581,16.13256096,16.13256096,0.994297796,40
2005,176,22,0,0,2.307472803,15.76040303,15.76040303,0.811279562,40
2005,176,23,0,0,1.727823154,16.7065953,16.7065953,0.840079682,40
2005,177,0,0,0,1.769460617,12.40424034,12.40424034,0.536384303,40
2005,177,1,0,0,1.161641275,10.90071258,10.90071258,0.354876513,40
2005,177,2,0,0,0.646747925,11.17266863,11.17266863,0.17221828,40
2005,177,3,0,0,0.213138528,11.73911103,11.73911103,0.284535667,40
2005,177,4,0,0,1.878925787,10.15237042,10.15237042,0.303003803,40
2005,177,5,0,0,1.322345145,9.040899405,9.040899405,0.40630072,40
2005,177,6,11.49592105,0,0.929924391,14.69839897,14.69839897,0.857427297,40
2005,177,7,88.57788086,0,0.888270162,20.31590583,20.31590583,1.590798401,40
2005,177,8,200.3402405,0,0.687233019,22.35118533,22.35118533,2.019018926,40
2005,177,9,311.8020172,0,0.769260707,23.62666093,23.62666093,2.258748018,40
2005,177,10,407.5908203,0,1.057156061,28.44785848,28.44785848,3.193038109,40
2005,177,11,479.175354,0,0.536803417,28.63543918,28.63543918,3.161282098,40
2005,177,12,525.9833679,0,0.677870886,28.80611627,28.80611627,3.271794939,40
2005,177,13,541.9297028,0,1.011885673,30.62331511,30.62331511,3.788088467,40
2005,177,14,520.031311,0,0.906236342,29.90496003,29.90496003,3.434522295,40
2005,177,15,467.2595215,0,1.114774297,29.07333041,29.07333041,3.029916641,40
2005,177,16,392.0628662,0,0.733482785,26.77384476,26.77384476,2.538331543,40
2005,177,17,292.9232025,0,0.267836701,23.82276339,23.82276339,1.844231328,40
2005,177,18,181.4210205,0,0.01,23.59705028,23.59705028,1.637155024,40
2005,177,19,75.05387878,0,0.01,20.85881088,20.85881088,1.158558239,40
2005,177,20,6.36356248,0,1.345219749,18.59380277,18.59380277,0.892750748,40
2005,177,21,0,0,0.759709567,18.41636644,18.41636644,0.960054593,40
2005,177,22,0,0,0.551650799,17.43486188,17.43486188,0.731711298,40
2005,177,23,0,0,0.270983004,16.16033325,16.16033325,0.672794919,40
2005,178,0,0,0,0.01,14.80247871,14.80247871,0.653478841,40
2005,178,1,0,0,0.031360221,14.33423176,14.33423176,0.784286773,40
2005,178,2,0,0,0.01,12.52037121,12.52037121,0.657656687,40
2005,178,3,0,0,0.01,9.996690063,9.996690063,0.267654917,40
2005,178,4,0,0,2.172010313,10.09734503,10.09734503,0.424112122,40
2005,178,5,0,0,1.571271687,11.37806147,11.37806147,0.725167423,40
2005,178,6,11.41850469,0,1.489413087,14.83989409,14.83989409,0.9063196,40
2005,178,7,87.43252563,0,1.542056493,17.94484743,17.94484743,1.101526179,40
2005,178,8,194.6997375,0,2.3165529,23.52287289,23.52287289,1.740592595,40
2005,178,9,304.4059601,0,2.265735428,26.01982797,26.01982797,2.266564661,40
2005,178,10,401.5917511,0,2.214726227,27.9148563,27.9148563,2.789905734,40
2005,178,11,480.2151794,0,2.117920697,29.33020804,29.33020804,3.37000817,40
2005,178,12,522.8923492,0,2.52592839,28.55963994,28.55963994,3.101876803,40
2005,178,13,538.9500427,0,4.482090373,27.44552667,27.44552667,2.951233333,40
2005,178,14,519.9127197,0,3.846417478,27.0964592,27.0964592,2.800836144,40
2005,178,15,471.2891235,0,3.168311021,26.75374583,26.75374583,2.712147269,40
2005,178,16,395.948288,0,3.040354013,26.80759327,26.80759327,2.752565448,40
2005,178,17,294.3666534,0,2.322293116,25.83309699,25.83309699,2.331866068,40
2005,178,18,183.8334579,0,1.480470058,23.25764044,23.25764044,1.84456901,40
2005,178,19,75.64764786,0,2.514416756,23.13354562,23.13354562,1.69295693,40
2005,178,20,6.27243169,0,4.681620126,21.55290655,21.55290655,1.354894328,40
2005,178,21,0,0,5.436925517,17.03878986,17.03878986,0.521955804,40
2005,178,22,0,0,4.194432611,15.83862152,15.83862152,0.432543475,40
2005,178,23,0,0,3.157860292,14.77820154,14.77820154,0.343989577,40
2005,179,0,0,0,2.362549106,12.18375397,12.18375397,0.317700152,40
2005,179,1,0,0,1.663549776,9.735870836,9.735870836,0.106812284,40
2005,179,2,0,0,1.070578658,8.794001988,8.794001988,0.132667072,40
2005,179,3,0,0,2.911990086,7.890376202,7.890376202,0.151148116,40
2005,179,4,0,0,3.544353599,6.095439776,6.095439776,0.195867021,40
2005,179,5,0,0,3.309662621,3.681365486,3.681365486,0.362637691,40
2005,179,6,11.90538701,0,3.874253704,1.76923341,1.76923341,0.482760299,40
2005,179,7,90.58754349,0,3.131409915,6.10643181,6.10643181,0.467128806,40
2005,179,8,197.9593658,0,3.415005774,10.51024421,10.51024421,0.432843082,40
2005,179,9,306.2575531,0,3.044797665,16.49122289,16.49122289,0.914354692,40
2005,179,10,400.3109131,0,3.24501721,18.63488792,18.63488792,1.117782081,40
2005,179,11,472.3292542,0,2.971917142,21.77715812,21.77715812,1.550830671,40
2005,179,12,519.9510345,0,2.834571653,19.58546616,19.58546616,1.360101439,40
2005,179,13,532.8389282,0,3.671699851,21.5227433,21.5227433,1.62168435,40
2005,179,14,517.6745911,0,4.56079137,19.05710261,19.05710261,1.335234602,40
2005,179,15,473.1257935,0,3.796747891,21.51603061,21.51603061,1.848761988,40
2005,179,16,394.3423615,0,3.44512921,21.76813378,21.76813378,1.764010382,40
2005,179,17,294.9906921,0,2.664587774,20.94304705,20.94304705,1.537189592,40
2005,179,18,184.417099,0,1.909307212,21.35759673,21.35759673,1.610897044,40
2005,179,19,76.52690697,0,1.04180754,19.40887863,19.40887863,1.338812237,40
2005,179,20,6.215458639,0,2.026758284,16.73758294,16.73758294,0.931817225,40
2005,179,21,0,0,1.927401101,17.39621127,17.39621127,0.844979185,40
2005,179,22,0,0,2.042847718,15.43058821,15.43058821,0.639300904,40
2005,179,23,0,0,1.33832435,11.43904784,11.43904784,0.315485418,40
2005,180,0,0,0,0.905372685,8.95169165,8.95169165,0.228937875,40
2005,180,1,0,0,0.430671159,6.567941486,6.567941486,0.230929106,40
2005,180,2,0,0,0.149269713,5.433866629,5.433866629,0.278281058,40
2005,180,3,0,0,0.622874724,5.695762241,5.695762241,0.104260739,40
2005,180,4,0,0,0.206576433,5.931716298,5.931716298,0.251449216,40
2005,180,5,0,0,0.37529896,2.651973904,2.651973904,0.176919588,40
2005,180,6,11.17668426,0,0.967031733,5.724378184,5.724378184,0.151939574,40
2005,180,7,88.71438026,0,0.837948259,9.166484169,9.166484169,0.488458743,40
2005,180,8,197.7746658,0,0.863030316,11.34616219,11.34616219,0.511135483,40
2005,180,9,307.7301941,0,0.936218827,15.25213486,15.25213486,0.878178028,40
2005,180,10,405.2455139,0,1.007974802,19.52005346,19.52005346,1.500889752,40
2005,180,11,473.968811,0,1.087624232,22.55622427,22.55622427,1.763996309,40
2005,180,12,520.306427,0,2.158014722,24.28805574,24.28805574,2.138543418,40
2005,180,13,536.186203,0,1.983584135,23.36996123,23.36996123,2.07050197,40
2005,180,14,519.2657166,0,1.732611866,21.56738532,21.56738532,1.77683058,40
2005,180,15,473.5867157,0,1.481263055,21.25540922,21.25540922,1.833492452,40
2005,180,16,400.8435669,0,1.061447571,22.81110455,22.81110455,2.231521009,40
2005,180,17,300.5996094,0,0.736501165,22.27729576,22.27729576,2.088517845,40
2005,180,18,187.0200882,0,0.141592122,22.09044848,22.09044848,1.975507443,40
2005,180,19,77.43093872,0,0.149098104,24.61926528,24.61926528,2.38984706,40
2005,180,20,6.132107999,0,0.01,22.56809634,22.56809634,1.965194254,40
2005,180,21,0,0,0.01,19.73676186,19.73676186,1.440348171,40
2005,180,22,0,0,0.01,14.71889571,14.71889571,1.013324618,40
2005,180,23,0,0,0.01,11.52988871,11.52988871,0.777062793,40
2005,181,0,0,0,0.01,9.071885366,9.071885366,0.865957289,40
2005,181,1,0,0,0.01,9.453590878,9.453590878,0.859094559,40
2005,181,2,0,0,0.01,8.965467684,8.965467684,0.604637939,40
2005,181,3,0,0,0.01,6.73497919,6.73497919,0.579117059,40
2005,181,4,0,0,0.01,6.366534191,6.366534191,0.311068899,40
2005,181,5,0,0,0.01,8.359122023,8.359122023,0.287192609,40
2005,181,6,10.92932761,0,0.01,12.40440869,12.40440869,0.515768338,40
2005,181,7,86.0398674,0,0.01,15.27353625,15.27353625,0.662188716,40
2005,181,8,194.4329681,0,1.961945538,19.97335425,19.97335425,1.222541036,40
2005,181,9,306.8921661,0,2.202528808,24.70053154,24.70053154,2.219439981,40
2005,181,10,402.7420502,0,2.296396703,26.26736223,26.26736223,2.533441306,40
2005,181,11,480.7946167,0,2.202512717,28.23705965,28.23705965,3.162418545,40
2005,181,12,530.3256836,0,3.86520824,30.38434539,30.38434539,3.813477124,40
2005,181,13,544.2411194,0,4.493620163,30.4382889,30.4382889,3.832123556,40
2005,181,14,525.3396912,0,3.946895898,31.51453129,31.51453129,4.054455725,40
2005,181,15,474.1663208,0,3.270669966,29.56807535,29.56807535,3.475766971,40
2005,181,16,394.6320496,0,2.950420735,29.45069382,29.45069382,3.302913956,40
2005,181,17,299.7752533,0,2.333089263,29.10168773,29.10168773,3.399608145,40
2005,181,18,184.8287354,0,1.489271891,27.14817423,27.14817423,2.75247222,40
2005,181,19,76.17769051,0,1.956590588,25.96806229,25.96806229,2.472285914,40
2005,181,20,5.955073208,0,2.667017864,24.76955611,24.76955611,2.279837475,40
2005,181,21,0,0,1.775567598,25.999545,25.999545,2.250721459,40
2005,181,22,0,0,1.490623595,26.05777851,26.05777851,2.078915918,40
2005,181,23,0,0,1.952472054,24.4558553,24.4558553,1.799363212,40
2005,182,0,0,0,1.352356051,23.40602903,23.40602903,1.312289199,40
2005,182,1,0,1.718787315,1.223911457,21.27110441,21.27110441,0.961477168,40
2005,182,2,0,0,0.905453881,18.95843629,18.95843629,0.545126227,40
2005,182,3,0,0,0.462319458,15.98611301,15.98611301,0.34402384,40
2005,182,4,0,0,1.912036656,14.64372506,14.64372506,0.359421934,40
2005,182,5,0,0,3.353122195,15.26618375,15.26618375,0.504730923,40
2005,182,6,19.19738639,0,3.156477195,15.22083363,15.22083363,0.691104883,40
2005,182,7,147.2634946,0,2.619002405,17.45207321,17.45207321,0.973165083,40
2005,182,8,343.8950061,0,2.456686845,22.92844968,22.92844968,1.806478436,40
2005,182,9,555.7767422,0,2.736037082,25.79152166,25.79152166,2.580827878,40
2005,182,10,746.9816104,0,2.996542234,29.67960365,29.67960365,3.607576165,40
2005,182,11,897.022669,0,3.347302636,32.77361011,32.77361011,4.531414436,40
2005,182,12,974.3616041,0,3.605546401,31.85309667,31.85309667,4.106228998,40
2005,182,13,980.1916399,0,3.663497343,29.79126763,29.79126763,3.152954307,40
2005,182,14,935.3807045,0,4.398120026,24.93324585,24.93324585,1.814532701,40
2005,182,15,846.3364449,0,4.740630121,24.16410908,24.16410908,1.752709488,40
2005,182,16,695.3331596,0,4.031962382,20.85056333,20.85056333,0.968744207,40
2005,182,17,509.5567887,0,3.280191794,20.88821629,20.88821629,0.783541376,40
2005,182,18,310.1450113,0,2.152560618,17.22697367,17.22697367,0.308696094,40
2005,182,19,125.5800008,0,1.161608393,15.69782208,15.69782208,0.394669572,40
2005,182,20,10.44450983,0,0.564032265,14.3954173,14.3954173,0.461800072,40
2005,182,21,0,0,0.069954558,14.32471879,14.32471879,0.475759245,40
2005,182,22,0,0,0.722679517,11.78171085,11.78171085,0.476912702,40
2005,182,23,0,0,1.814149636,10.57975657,10.57975657,0.628726128,40
2005,183,0,0,0,1.813243268,10.53438494,10.53438494,0.74078115,40
2005,183,1,0,0,1.185136477,10.7224861,10.7224861,0.836683549,40
2005,183,2,0,0,0.643161111,11.86681102,11.86681102,0.839134344,40
2005,183,3,0,0,0.226032851,11.99235659,11.99235659,1.040702809,40
2005,183,4,0,0,3.007113826,12.51965755,12.51965755,1.092900268,40
2005,183,5,0,0,2.925754359,8.033864393,8.033864393,0.786084671,40
2005,183,6,3.08842153,0,2.327026776,8.164230554,8.164230554,0.981593806,40
2005,183,7,100.7451859,0,2.042645567,11.46251007,11.46251007,1.352621722,40
2005,183,8,208.3500137,0,1.843341828,14.86317659,14.86317659,1.590468053,40
2005,183,9,329.7223511,0,1.772832104,15.51855096,15.51855096,1.73004649,40
2005,183,10,403.2601166,0,1.707746385,18.41517084,18.41517084,1.682807899,40
2005,183,11,480.9484711,0,1.6237534,22.62754174,22.62754174,2.439005551,40
2005,183,12,528.490921,0,1.638450262,24.3829342,24.3829342,2.797611526,40
2005,183,13,584.4985657,0,2.320750879,26.46110583,26.46110583,3.453160791,40
2005,183,14,566.5514069,0,2.24692323,31.02880922,31.02880922,4.4989663,40
2005,183,15,515.6217346,0,1.868289263,30.57150683,30.57150683,4.383152727,40
2005,183,16,434.9524536,0,1.767852162,27.96277777,27.96277777,3.770746192,40
2005,183,17,302.6253052,0,2.197963751,23.7349439,23.7349439,2.696432408,40
2005,183,18,188.0833969,0,2.506199377,20.61964841,20.61964841,2.118624947,40
2005,183,19,75.82615662,0,1.525854678,21.22495976,21.22495976,1.971103073,40
2005,183,20,5.50255347,0,1.360959569,19.83969452,19.83969452,1.674026987,40
2005,183,21,0,0,0.70883885,17.84762954,17.84762954,1.189951793,40
2005,183,22,0,0,0.300900992,16.64919623,16.64919623,0.8791952,40
2005,183,23,0,0,0.01,16.95736245,16.95736245,0.851079981,40
2005,184,0,0,0,0.149528927,17.20573047,17.20573047,0.636576494,40
2005,184,1,0,0,0.01,15.59499,15.59499,0.399416919,40
2005,184,2,0,0,0.188467834,14.8312833,14.8312833,0.403692531,40
2005,184,3,0,0,0.01,13.89857447,13.89857447,0.505372966,40
2005,184,4,0,0,0.216660222,13.72618093,13.72618093,0.470812461,40
2005,184,5,0,0,0.01,16.42843229,16.42843229,0.542758757,40
2005,184,6,2.611275196,0.66018693,0.01,14.66303137,14.66303137,0.498115702,40
2005,184,7,41.15466309,0,0.01,17.24030059,17.24030059,0.903671365,40
2005,184,8,347.3374889,0,0.01,21.42215872,21.42215872,1.792668091,40
2005,184,9,557.0054369,0,0.504623337,23.66834931,23.66834931,2.256629707,40
2005,184,10,741.6882604,0,1.099947418,25.90129126,25.90129126,2.692386372,40
2005,184,11,772.3126831,0,3.325391623,27.2141325,27.2141325,3.015522225,40
2005,184,12,784.8517761,0,4.829296105,25.55311003,25.55311003,2.477447087,40
2005,184,13,777.1537781,0,4.488289112,27.06731619,27.06731619,2.791151418,40
2005,184,14,303.2914581,0,3.026657744,24.05608016,24.05608016,1.964098955,40
2005,184,15,113.892777,0,1.732152895,22.03044504,22.03044504,2.007529421,40
2005,184,16,114.5771332,0,2.757303176,21.40104687,21.40104687,1.990908224,40
2005,184,17,92.13404655,0,4.041486035,22.67696976,22.67696976,2.25145203,40
2005,184,18,82.81787872,0,2.969132394,25.9117354,25.9117354,2.829101834,40
2005,184,19,22.89634715,0,2.209873783,24.26560227,24.26560227,2.452632232,40
2005,184,20,1.316024355,0,1.44457299,20.67804252,20.67804252,1.445220946,40
2005,184,21,0,0,0.917295016,18.74289039,18.74289039,1.073219893,40
2005,184,22,0,0,0.389475281,18.33839822,18.33839822,0.97722651,40
2005,184,23,0,0,0.368697315,15.42986391,15.42986391,0.89980209,40
2005,185,0,0,0,0.113644389,14.82690444,14.82690444,0.987442732,40
2005,185,1,0,0,1.552494601,12.66309058,12.66309058,0.764679045,40
2005,185,2,0,0,1.732431587,12.78662815,12.78662815,0.607001002,40
2005,185,3,0,0,1.29217905,12.38334606,12.38334606,0.480614589,40
2005,185,4,0,0,1.753525837,11.61812123,11.61812123,0.231430653,40
2005,185,5,0,0,1.146114172,12.56526998,12.56526998,0.29684664,40
2005,185,6,18.09820015,0,0.993284702,15.97044192,15.97044192,0.682420709,40
2005,185,7,142.8699963,0,1.048228649,17.42237833,17.42237833,0.686999441,40
2005,185,8,335.8389739,0,1.162905176,22.14822587,22.14822587,1.345715262,40
2005,185,9,545.2062275,0,2.146895272,23.01206253,23.01206253,1.777881788,40
2005,185,10,733.4672193,0,3.448397554,27.83150345,27.83150345,2.905085167,40
2005,185,11,866.3091605,0,3.576337134,28.119507,28.119507,2.768583826,40
2005,185,12,946.393265,0,3.773719761,26.78038826,26.78038826,2.323993953,40
2005,185,13,972.4853694,0,4.126805015,28.03436444,28.03436444,2.5893598,40
2005,185,14,962.0594229,0,4.025082898,31.50319247,31.50319247,3.932526192,40
2005,185,15,859.66396,0,3.936281504,30.23194021,30.23194021,3.421021731,40
2005,185,16,725.2390579,0,3.474316172,31.43845503,31.43845503,4.014628184,40
2005,185,17,526.5257337,0,2.632814627,28.99741298,28.99741298,3.085634979,40
2005,185,18,320.6410028,0,2.129342919,27.91444237,27.91444237,2.857813604,40
2005,185,19,127.6716469,0,0.960109895,27.57796402,27.57796402,2.809718005,40
2005,185,20,9.253594045,0,0.58824243,24.70057468,24.70057468,1.777174979,40
2005,185,21,0,0,0.01,22.6877671,22.6877671,1.09567565,40
2005,185,22,0,0,0.01,22.47687603,22.47687603,1.204864522,40
2005,185,23,0,0,0.01,20.36887838,20.36887838,0.529141586,40
2005,186,0,0,0,1.417145509,17.20539777,17.20539777,0.321357409,40
2005,186,1,0,0,4.971372025,15.49639455,15.49639455,0.077619784,40
2005,186,2,0,0,6.008546072,15.23870439,15.23870439,0,40
2005,186,3,0,0,5.097184917,15.78685581,15.78685581,0.270812477,40
2005,186,4,0,0,4.258195516,15.23569398,15.23569398,0.346959169,40
2005,186,5,0,0,3.725606013,12.33965497,12.33965497,0.245502428,40
2005,186,6,17.66539216,0,2.868600814,14.02288711,14.02288711,0.421548971,40
2005,186,7,142.7121036,0,2.408499661,16.06186555,16.06186555,0.592589021,40
2005,186,8,340.6577334,0,3.272940982,17.11451145,17.11451145,0.940142916,40
2005,186,9,542.8943924,0,3.517217418,20.31885788,20.31885788,1.29203804,40
2005,186,10,727.1334097,0,3.634168949,22.43034768,22.43034768,1.717875934,40
2005,186,11,865.3485783,0,4.260624964,26.53769003,26.53769003,2.420372848,40
2005,186,12,970.6747629,0,4.337143361,28.48390795,28.48390795,3.24197896,40
2005,186,13,979.4976325,0,4.21898318,25.79115021,25.79115021,2.300750679,40
2005,186,14,949.0346483,0,5.577453345,26.14174996,26.14174996,2.430039594,40
2005,186,15,846.6235199,0,5.066316792,24.11049471,24.11049471,1.892825112,40
2005,186,16,692.2614096,0,5.242478723,22.64326328,22.64326328,1.220818985,40
2005,186,17,509.8906531,0,4.316524266,22.22737908,22.22737908,1.123431887,40
2005,186,18,305.3319505,0,3.880410535,17.69419658,17.69419658,0.221844498,40
2005,186,19,120.8570295,0,2.4842497,15.01022861,15.01022861,0,40
2005,186,20,8.70933183,0,1.543438058,14.70779932,14.70779932,0,40
2005,186,21,0,0,0.917438988,13.01194294,13.01194294,0,40
2005,186,22,0,0,0.3329543,11.47551044,11.47551044,0,40
2005,186,23,0,0,1.39151957,13.58960271,13.58960271,0,40
2005,187,0,0,0,1.037440318,13.71047947,13.71047947,0,40
2005,187,1,0,0,0.539480778,11.0164305,11.0164305,0,40
2005,187,2,0,0,0.219542429,13.30040031,13.30040031,0.252902041,40
2005,187,3,0,0,0.2354612,12.28081569,12.28081569,0,40
2005,187,4,0,0,0.278387468,10.56943681,10.56943681,0,40
2005,187,5,0,0,1.767037441,10.07756251,10.07756251,0,40
2005,187,6,16.62492809,0,1.626346023,10.68755184,10.68755184,0.129816528,40
2005,187,7,144.5817185,0,2.033762457,13.93961695,13.93961695,0.663027896,40
2005,187,8,349.619713,0,1.946111169,19.79516087,19.79516087,1.740504296,40
2005,187,9,552.3539946,0,2.863740161,23.90824814,23.90824814,2.223966917,40
2005,187,10,736.6095065,0,6.958788975,25.8552581,25.8552581,2.606086463,40
2005,187,11,873.969162,0,6.895355596,27.26241955,27.26241955,2.872795082,40
2005,187,12,949.6718113,0,7.71089938,26.7688403,26.7688403,2.425726796,40
2005,187,13,962.3007508,0,7.043126679,23.1993065,23.1993065,1.406088644,40
2005,187,14,932.5059264,0,6.884051473,22.58217568,22.58217568,1.378405836,40
2005,187,15,838.5110006,0,6.027854479,21.88434088,21.88434088,1.208680862,40
2005,187,16,695.766521,0,5.086576094,22.25871612,22.25871612,1.299036266,40
2005,187,17,512.9365234,0,4.017505321,18.3867394,18.3867394,0.781809555,40
2005,187,18,307.6405496,0,5.425507989,16.52677687,16.52677687,0.297919149,40
2005,187,19,121.5790223,0,5.144271533,14.48830931,14.48830931,0.166685544,40
2005,187,20,8.308677727,0,7.8344484,12.93466434,12.93466434,0.139604303,40
2005,187,21,0,0,6.643840854,15.53147579,15.53147579,0.452775886,40
2005,187,22,0,0,5.11582491,13.21387234,13.21387234,0.404079799,40
2005,187,23,0,0,4.632919032,11.05409216,11.05409216,0.141178166,40
2005,188,0,0,0,4.273643377,12.18080709,12.18080709,0.072323854,40
2005,188,1,0,0,3.523080746,10.51549512,10.51549512,0.004013997,40
2005,188,2,0,0,2.932077447,8.119836331,8.119836331,0,40
2005,188,3,0,0,2.470049225,8.828057623,8.828057623,0.334015143,40
2005,188,4,0,0,2.319488087,10.64592958,10.64592958,0.215044836,40
2005,188,5,0,0,1.624783876,13.02724609,13.02724609,0.143707257,40
2005,188,6,16.64122388,0,1.310856501,17.82033562,17.82033562,0.645805662,40
2005,188,7,140.4604731,0,1.210806965,20.95377702,20.95377702,1.173764193,40
2005,188,8,332.8760104,0,1.39911337,22.90127613,22.90127613,1.443169587,40
2005,188,9,532.3491974,0,2.034290878,24.88336542,24.88336542,1.761949958,40
2005,188,10,713.4619595,0,2.40440088,26.59462237,26.59462237,2.104067504,40
2005,188,11,853.346434,0,2.991674217,25.93384192,25.93384192,2.003686359,40
2005,188,12,915.7739868,0,3.088464468,25.96891395,25.96891395,2.070058179,40
2005,188,13,948.8388977,0,3.20871661,26.19634622,26.19634622,2.283338485,40
2005,188,14,926.6427002,0,4.252593827,24.03155098,24.03155098,1.607788642,40
2005,188,15,838.2397841,0,4.153278289,21.66318393,21.66318393,1.182152699,40
2005,188,16,697.9697881,0,3.405012706,23.34578574,23.34578574,1.576499718,40
2005,188,17,513.9169216,0,4.182714535,21.34164413,21.34164413,1.221359895,40
2005,188,18,310.7281387,0,3.433326655,24.35603677,24.35603677,1.720725665,40
2005,188,19,122.5388891,0,4.098417231,26.43518879,26.43518879,2.214583367,40
2005,188,20,7.826543956,0,2.679517529,23.78958573,23.78958573,1.771728418,40
2005,188,21,0,0,1.661231267,20.9362871,20.9362871,0.98427836,40
2005,188,22,0,0,0.932096263,19.25818743,19.25818743,0.650109667,40
2005,188,23,0,0,0.617472122,16.78885654,16.78885654,0.395466927,40
2005,189,0,0,0,2.542186912,16.05365513,16.05365513,0.258559626,40
2005,189,1,0,0.504665982,1.834791475,14.97848054,14.97848054,0.238771377,40
